"Row.names","logFC.X1","logFC.X2","logFC.X3","logFC.X4","logCPM","F","PValue","FDR","cluster_number"
"33","Aanat_kupffer",-1.69274819772975,0.6983894179187,-4.9048814230581,1.45527228453247,-2.46705237866371,4.87396508989708,0.00546955757204381,0.029879990439869,1
"34","Aard_stellate",4.93205828526187,2.45361529731573,4.58008846100074,2.15083931350316,4.70886703420428,19.8093530566714,3.80162316008772e-07,3.70931604906568e-05,3
"35","Aars_kupffer",1.12368663461464,1.66605003023666,0.624930815329647,1.07873588331694,2.99377710162586,4.62147023869315,0.00703003671589507,0.0356124734967565,2
"36","Aars_neutrophil",-0.851605347006627,-3.63757406719045,-2.45899661773055,-2.11138021667595,-1.38345537529316,6.59231096616399,0.00111927994895187,0.00974609325229533,1
"37","Aasdh_neutrophil",-2.24237392223745,-3.21125448237707,-1.54964459040757,-2.54225688107698,-2.54955648176694,6.33942557550382,0.00139615387482646,0.0114131373984307,1
"38","Aasdhppt_neutrophil",-1.50094533865005,-4.67864874973486,-3.77616861552294,-1.65016185935748,-1.71350894603604,8.25050736549112,0.000288257778236945,0.00366894333757428,1
"39","Aass_hepatocyte",-2.36213177102594,-0.671007303326946,-3.20094880537898,-1.36760255087712,6.9083566888995,4.4902423987743,0.00802521502539087,0.0390112213501495,1
"40","Aatk_kupffer",1.1942828062553,1.52742398983579,0.997112219179611,1.45561138930324,2.62889042305016,4.53833442638603,0.0076439292584781,0.0377043651768807,2
"41","AB041806_kupffer",1.34476318404348,2.18219302050639,0.203601963654414,0.861448142772758,-0.364150465411474,4.91146751542769,0.00527159665192226,0.0291798671278822,2
"42","AB041806_neutrophil",-3.95856059216063,-2.26595164341898,-3.60192441060214,-2.49516307602406,-3.60567012038271,4.7774986458065,0.00601654866311192,0.0320290708449385,1
"43","AB124611_neutrophil",-2.21889312031987,-3.57526906960851,-3.68069604636054,-1.60768208815901,2.53658171051474,14.4066012169385,5.31486876491919e-06,0.000229241075505964,1
"44","Abat_kupffer",0.0239718521178563,3.66010738555546,2.09739488332364,2.09233948900843,-0.726762658945475,9.91066420419576,8.52337444169157e-05,0.00154279549072318,2
"45","Abat_stellate",1.81812755395909,1.56207815808624,0.243432620369698,1.98080115967155,0.404090693566801,4.83399896550143,0.00568938003860377,0.0307325473883915,2
"46","Abca1_kupffer",-0.798566710108254,0.325145936420732,-2.94364565822567,0.451094904707345,6.43692098387397,4.4789691267974,0.00811752311380883,0.0392956548078321,1
"47","Abca1_neutrophil",-2.52769762485028,-4.54484964417185,-5.27390055305307,-3.78764798064314,0.846955143704746,23.2142710134929,9.40889180005631e-08,1.42875994237912e-05,1
"48","Abca14_kupffer",0.422407992202419,1.9928299938767,1.16059505765341,2.114386559673,-1.74387266967453,4.39264270761917,0.00886343700485314,0.0417494104994698,2
"49","Abca2_kupffer",1.8252622086679,1.53051360761032,0.685758724941961,1.98872374954889,0.332482700678313,4.76500050382182,0.00609162480417007,0.0322840959347891,2
"50","Abca3_kupffer",1.16753826580414,1.64892965857487,-0.128788024409406,2.00139942327775,0.288025758648438,4.6596947299328,0.00676579239386898,0.034662061805263,2
"51","Abca5_cholangiocyte",-1.62650015423625,-2.56498089105871,-2.99538269523132,-0.384195167768872,0.732060371793514,5.85479597715535,0.00215727848716043,0.0156046210398545,1
"52","Abca6_cholangiocyte",-2.56728597524062,-2.6904814967243,-3.01327644260685,-0.331588695477872,-0.947133147769263,7.4517973980693,0.000543538342233157,0.00581618336487634,1
"53","Abca7_kupffer",1.97034720710921,1.83275071878505,0.736675938284918,1.48955837961752,1.8912905556958,6.78388813392338,0.000949216146664995,0.00864755321385931,2
"54","Abca7_neutrophil",-0.991307188368327,-2.43429646865644,-0.951932389144238,-1.37702729962078,-0.308806239054279,5.00373992538037,0.00481666458978699,0.0274258200071797,1
"55","Abca7_stellate",3.68841482757187,1.50687440092592,3.82102113550209,-0.0661131556981161,0.0509557692297173,7.37451625400152,0.000578998216895667,0.00607043120424133,3
"56","Abca8a_stellate",3.3095788707754,1.02191451430235,3.44746405910966,1.68059276853995,1.39492907333623,6.18873058548453,0.00159579580722288,0.0125653651478523,3
"57","Abca8b_hepatocyte",1.0396899982189,1.66740537804306,1.70299237774724,1.32949710771738,3.57678214325756,4.60339412661167,0.00715884884461127,0.0360764590263919,2
"58","Abca9_kupffer",0.437947088000825,1.43975852843689,0.490210193186955,1.42824247080443,3.19650496692661,4.159350358346,0.0112737117814553,0.0492446762582707,2
"59","Abca9_stellate",3.11595841333196,1.1542440782799,0.700130088851687,1.9121738974889,0.192044850023826,4.70263864792622,0.00648162631445726,0.0336459421531722,2
"60","Abcb11_endothelial",12.1416427184396,8.57257449296305,23.8500374014278,5.78251772605751,-1.23325578290571,16.7842891669587,1.54426511337141e-06,9.73637629198892e-05,2
"61","Abcb11_hepatocyte",1.18633769708527,1.94693111654213,1.34936431460855,1.25506274275673,5.91998447113674,5.9348183976702,0.0020055654353687,0.0148025109323193,2
"62","Abcb11_kupffer",1.90774260279951,2.97534258308723,1.81004730866346,2.55957570312482,-1.59275231469966,7.67075841983685,0.00045524423788876,0.00511005573975287,2
"63","Abcb11_stellate",2.19970600584124,2.49870260039863,1.64482761636292,1.72391799378011,-0.594438341917942,5.28171656505188,0.00368405553759275,0.0226842665754533,2
"64","Abcb1a_hepatocyte",3.6444956982296,2.57425049401813,4.15310199282931,1.31635714714392,0.0286372419610826,9.67580539755695,0.000100512109531319,0.00173387775475301,3
"65","Abcb4_neutrophil",-1.98457311535856,-3.79765252679732,-3.11545998895703,-1.62379705241414,-2.14024868581907,5.98551767208556,0.00191544214503998,0.0143361539586976,1
"66","Abcb7_neutrophil",-1.75328043711709,-1.80144187079521,-0.866959199472032,-3.49538656156564,-2.40905945420454,4.29882426617165,0.00975855040585717,0.0446633944867493,1
"67","Abcb7_stellate",2.74358981897569,0.797214382183608,2.19470731472777,0.511814048179783,1.17317009270135,4.27442152035937,0.010006986854176,0.0454467241001231,3
"68","Abcb8_stellate",3.84973783672345,0.977889470823892,1.68335829623165,1.398980967021,-1.20696473139057,5.85485199621163,0.00215716803851068,0.0156046210398545,3
"69","Abcb9_cholangiocyte",-2.46298350479956,-1.88819109094086,-1.87825627942245,-1.04290675184146,-0.617614911331338,4.56670275924516,0.00742819972117347,0.0370151040283659,1
"70","Abcb9_neutrophil",-1.90130396556133,-5.29713322107016,-6.77365424238136,-2.06537238243545,-3.00270974808759,7.8898305180322,0.000382251895387795,0.00452267316333742,1
"71","Abcc1_neutrophil",0.63222144032237,-2.85842881012037,-2.18527146426227,-3.22716351886585,-0.877450914186279,9.06683018620119,0.000155856743639895,0.00237268623968881,1
"72","Abcc10_kupffer",1.76025607204217,2.05175301917981,0.751055418080106,1.86514255961732,0.339200504925611,6.29925457886472,0.00144658535709536,0.0116856911276304,2
"73","Abcc2_endothelial",9.9139384661295,6.09086814916741,18.3548265820711,3.94948243381789,-1.27530126447638,13.416630161201,9.27169708733588e-06,0.000335186125808947,3
"74","Abcc2_hepatocyte",1.53998691980913,1.94279905492643,2.54516052224383,0.756292518679422,5.9977077955855,6.72805896618827,0.00099568601727799,0.00896259670925656,2
"75","Abcc2_stellate",9.35847524934778,7.71685323753075,5.70284070003399,7.68967810228343,-1.52672794514108,15.2144682396842,3.44012944076417e-06,0.000168763413416354,2
"76","Abcc3_kupffer",1.04869398661752,1.32559505513152,0.384983767500959,1.42146759244197,5.26464405953206,4.69032119389155,0.00656179384572901,0.0339236896754348,2
"77","Abcc3_monocyte",3.21748629436478,0.9213323048948,3.44583730714937,1.6218349486166,1.95669211741064,5.95066175231204,0.00197691926944637,0.0146582182381907,3
"78","Abcc4_hepatocyte",1.35824949172059,4.05955899259243,3.44602144509329,2.19394085957603,-2.21753869389695,7.13890451559724,0.000703498069658381,0.0069784128693452,2
"79","Abcc4_neutrophil",-0.612630270985951,-2.30080377218045,-3.43318167289229,-5.4985137562699,-2.72653215658271,6.16476114449256,0.0016303042212755,0.0127550987970202,1
"80","Abcc4_stellate",1.9497040469476,-12.8957968900261,-5.61028243410069,-4.0845959939898,-4.04608925677296,8.56502559107942,0.00041359841199774,0.00477443370373781,1
"81","Abcd1_kupffer",0.939341375165695,1.49853487787247,0.0504492016358717,1.35548142989236,3.19544910453804,5.12673599784619,0.00427493061346364,0.0252239287292625,2
"82","Abcd1_neutrophil",-1.61539113077109,-2.7371249161197,-3.36472617116714,-1.76620358913779,-1.5798267843766,5.95175859928437,0.0019749525164994,0.0146485609416271,1
"83","Abcd1_stellate",2.99749504708109,1.36926796784309,2.10177962167572,1.18151205425289,0.634432895995306,4.78557937148123,0.00596853909138498,0.0318446038323017,3
"84","Abcd2_hepatocyte",3.01473453589764,3.36292652473129,6.85383240755324,0.807347280480819,2.07200403035285,10.297974117217,6.52659039936899e-05,0.00129104710961279,2
"85","Abcd3_kupffer",0.668430168937163,1.46533340879508,0.147921058039842,1.14871964861577,2.90357284827179,4.22528754252222,0.0105280804230783,0.0470415471998904,2
"86","Abcd3_neutrophil",-1.75757357772833,-3.14857993390678,-4.16037325282638,-1.4511218421292,-0.80141922919272,6.12393345638069,0.00169095609222636,0.0130960384682435,1
"87","Abcd3_stellate",2.72708669588573,1.9004937147134,2.36221631100187,1.24777421869966,1.93421693786533,6.97656819101818,0.000806031889457303,0.00768596919654887,3
"88","Abcd4_neutrophil",-3.04069465109118,-2.28453465229691,-3.04647392130942,-1.32807119818539,-2.47138856320102,5.28553050516776,0.00367067501260583,0.022617666048683,1
"89","Abce1_neutrophil",0.538586858967303,-4.82729143180653,-3.5527308492516,-1.07633606227012,-1.82756503848835,5.46040916343468,0.00311011843233052,0.0200970885058251,1
"90","Abcf1_neutrophil",-0.639044594739841,-2.55466884804296,-4.31368634625805,-1.41800185872703,-0.710892483788216,4.90877775792105,0.00528553448967234,0.0292368349217075,1
"91","Abcf1_stellate",2.82134947592215,1.06665009203381,1.72345241022376,0.415186614186865,2.92847531818827,5.75341526505222,0.00236755066092761,0.0166121754611896,3
"92","Abcf3_neutrophil",-1.04518024543654,-2.88013659002758,-2.6337343669654,-1.24005643472055,-1.87748424231296,4.22640831337821,0.010515874117109,0.0470003889789512,1
"93","Abcg1_endothelial",1.85960269925185,0.630959879903907,3.50246276736298,0.535067723014366,6.01213393628174,6.15770298075232,0.00164061897346245,0.0128098792528722,3
"94","Abcg1_neutrophil",-1.61643597666462,-3.32953329610318,-3.42289705128446,-1.53456524764122,2.10773689836051,10.0946325453645,7.50270337440598e-05,0.00142045239020462,1
"95","Abcg1_stellate",2.60528326524212,0.823443631886061,3.99804066229223,-0.249901110067399,3.34672139221951,7.3036326828376,0.000613734222083929,0.00633151193671497,3
"96","Abcg2_endothelial",-0.380005323094781,-1.98417033753978,-4.31636653356404,-0.754208835391318,3.38921938587557,6.24442759123345,0.00151862312386421,0.0121235611559994,1
"97","Abcg3_kupffer",2.7469278808368,2.747525269891,4.60114207364419,2.19279683365814,4.46542048463402,12.7646373231828,1.35809068995406e-05,0.000434180461425873,2
"98","Abcg3_monocyte",1.83064324127659,1.11491806053008,4.031941899152,2.21801005984401,1.38778387162107,5.85404619035526,0.0021587573753195,0.0156137476609919,2
"99","Abcg3_stellate",5.68974961144301,2.55687276948752,3.16158736875717,4.19312696056743,-2.22870705933001,8.48904496666218,0.000240046296983986,0.00323206893992863,2
"100","Abhd10_neutrophil",-1.43684546751063,-4.96889094859443,-5.56387993009794,-4.74680166392255,-1.982486128679,11.4118912628893,3.12865733783924e-05,0.000777859151224536,1
"101","Abhd11_neutrophil",-1.27345241455343,-3.04667862513645,-2.33591403157939,-0.32760970082957,-1.83220878680346,4.2032402342227,0.010771320325762,0.0477884052692605,1
"102","Abhd11os_kupffer",1.75031669975694,1.25146739801673,2.00022282213145,1.61051650672719,1.96804306720802,4.63085075163793,0.00696417611786778,0.0354005252181485,2
"103","Abhd11os_stellate",4.76072517260621,1.4242309053144,2.56260712701899,2.61789933639377,1.80615231578724,11.6242310326976,2.73346138742278e-05,0.000704367401921199,3
"104","Abhd13_neutrophil",-0.952524673081097,-3.00355636111968,-2.21390763485159,-1.1817612288928,-1.58056290740125,4.22225089663033,0.0105612291123263,0.0471290708212459,1
"105","Abhd14a_endothelial",2.49779450969834,1.10112416707591,3.04788785003343,0.652645088367459,1.56303569045624,5.21024650211046,0.00394478511912684,0.0238351423905475,3
"106","Abhd17a_endothelial",2.21444285018562,1.59339047043521,2.57627167187741,1.08916742735942,4.7918389149052,8.14554752804418,0.000312715502821774,0.00389675563692309,3
"107","Abhd17a_kupffer",1.58603847266482,2.01322382141492,1.10686990607925,1.46939427289324,3.92989473749291,8.07684404858953,0.000329938382519063,0.00405945250803375,2
"108","Abhd17a_stellate",2.97600982589738,1.29560421696646,2.01044540926608,0.843764291902868,3.14433626126127,6.324347582067,0.00141485647085261,0.0115111884659704,3
"109","Abhd17b_neutrophil",-2.47161491359172,-4.36886160640823,-7.00535193603008,-2.44788406334249,-0.335292700175516,16.5746735459447,1.71313501500237e-06,0.000104644788087455,1
"110","Abhd17c_neutrophil",-2.03673128674455,-2.65828533894692,-4.64933606579121,-2.19847456566991,-1.98361060693707,7.2417330594355,0.000645918464570435,0.00655995833821937,1
"111","Abhd18_cholangiocyte",-2.00265071263207,-1.93270268236587,-2.71134048292419,0.297975114265903,0.29093383202387,5.9651871167614,0.00195104465351987,0.0145195906852111,1
"112","Abhd18_kupffer",0.816878025065694,1.79889637485365,0.34041574374563,1.93266161284915,0.741473336125643,5.7541889968815,0.00236586439166032,0.0166070974818414,2
"113","Abhd18_neutrophil",-1.16592638064121,-4.71281988726628,-5.03762658397317,-2.34608540743916,-1.41584517216111,11.5941302285458,2.78602460367779e-05,0.000714156640997963,1
"114","Abhd2_neutrophil",-0.820528918732146,-3.48266135224381,-2.84688486782794,-1.29085163106404,-0.332807345375659,6.55851191480517,0.00115257166059373,0.0099503360401948,1
"115","Abhd3_neutrophil",-2.26542956418556,-4.9961399149025,-5.33517644650435,-3.2182583559387,-4.00041637308579,4.19906801516884,0.0108180269656275,0.0479168944530584,1
"116","Abhd4_kupffer",1.17735128334067,1.75376420513833,0.842572249381827,1.46550882542197,2.38481215632402,5.30995227353777,0.00358622956285479,0.0222556417984843,2
"117","Abhd5_neutrophil",-3.02933928763756,-2.17851170746899,-3.15599409822502,-1.97771977955746,-0.280881104620622,8.52639262459993,0.000233324675298732,0.00316767784896485,1
"118","Abhd8_stellate",4.15988332175718,1.11861760423066,3.44287844877627,1.45100795284263,2.24270716240436,10.3596929281984,6.25829159063648e-05,0.00125514463336082,3
"119","Abi1_endothelial",-0.994631579089675,-1.51466324539726,-2.40024469443517,-1.24667365645896,5.55354423302644,5.2295629763282,0.0038724074830715,0.0235355595816771,1
"120","Abi1_neutrophil",-1.16771737933966,-3.35531371658933,-3.63501593056422,-2.0315769025347,1.77088756829705,11.5909155587212,2.79170274724676e-05,0.000714781250568652,1
"121","Abi3_kupffer",0.99027345545063,1.73807722167412,0.526102700106862,1.25578420711238,1.03015658639905,4.14764255066619,0.0114119412605683,0.0496738195266693,2
"122","Abl1_kupffer",1.91073685087384,2.09307850123956,1.1236587578946,1.67778227408946,4.00460788464938,9.59905552851915,0.000106130279833952,0.00179850553943396,2
"123","Abl1_neutrophil",-1.32016333640211,-2.41678714036533,-3.6214656969227,-3.2125622745085,-2.03222600243968,6.05612368884086,0.00179715298556455,0.0136948491655915,1
"124","Abl1_stellate",3.23537678598047,1.34661646356868,2.41801348522857,1.24205685203084,2.35189058214954,6.91087540229596,0.000852030926681152,0.00799759368818889,3
"125","Abl2_neutrophil",-1.0215036554514,-3.62341900208126,-3.25700905829876,-2.21455219682348,-2.06883707482584,7.24113028258736,0.000646240725671556,0.00656247561683855,1
"126","Ablim1_cholangiocyte",-1.7372624888371,-1.46025145136174,-1.47656977724044,-0.313084993537061,3.72526979155044,4.32022463791704,0.00954613543363733,0.0439639173969131,1
"127","Ablim1_endothelial",-4.60724604530315,-3.281027511806,-11.7149069785185,-1.83236152065914,0.779662426946883,44.1945739481824,2.06569867716048e-10,2.24944384961655e-07,1
"128","Ablim1_kupffer",1.72932331624963,2.46485999384012,0.174370790558753,2.00246814741053,-2.02310322520644,5.18758025250542,0.00403158124035958,0.0242023836728998,2
"129","Ablim1_monocyte",-0.317249433819202,-2.38058138545041,-11.4831435856639,1.3011782756649,-0.700111846385031,16.3616651469403,1.90551200099797e-06,0.000112709734269247,1
"130","Abr_cholangiocyte",-2.00055415900576,-1.9006548773229,-3.2311430065337,-0.536585044567172,2.02719117869438,6.17000079404441,0.00162269241011304,0.0127093159557815,1
"131","Abr_neutrophil",-1.17207967281069,-3.00346006428146,-2.74799295455421,-1.4649053474539,1.7558342902204,7.24703732844615,0.00064309015224191,0.00653960449520877,1
"132","Abracl_neutrophil",-1.16855094490424,-3.89556601004506,-3.70543244928231,-1.82584042716967,0.645058211959372,9.05490112480866,0.000157227831201147,0.00238655667718073,1
"133","Abracl_stellate",3.04300073787342,0.631135045154994,2.63777936577206,-0.151583502700411,2.16807565102651,7.09886075343884,0.000727405327795005,0.00714008312243027,3
"134","Abraxas2_neutrophil",-1.73381340759244,-2.41622921073518,-2.88104633933647,-1.48050165754652,-0.671223600976705,4.48263904608041,0.00808734813751163,0.0392047887085218,1
"135","Abt1_neutrophil",-0.900734459021944,-2.99991194685684,-5.18125063608984,-1.98622797562202,-2.18815106425419,4.86370458319045,0.0055251049349532,0.0300879796626293,1
"136","Abtb1_cholangiocyte",-2.07275966974046,-2.1761743912576,-2.95671371199212,0.37893827029592,0.554350470751202,6.29218032900259,0.00145566892575245,0.0117354243301339,1
"137","Abtb1_kupffer",1.42404987231615,1.31499539403518,1.28913855444298,1.94406812889842,1.60144160614472,5.54993361616379,0.00285956952401781,0.0189988196645067,2
"138","Abtb1_neutrophil",-1.33469014548731,-2.50753874272385,-2.52963682400621,-0.960383151345943,1.374691863008,4.98633336054659,0.0048991324924202,0.0277523672870513,1
"139","Abtb2_endothelial",-9.49810978758586,-4.23015837233278,-8.90251340151937,-5.84453664315595,-3.95695877702706,11.6428799319081,2.70143698576741e-05,0.000698769059617638,1
"140","Abtb2_hepatocyte",1.99303229736447,2.75267670551738,4.21851105246197,1.67326076241734,1.6252052548077,5.87435144770148,0.00211909131362458,0.0154232568131245,2
"141","Abtb2_monocyte",-0.798596412373218,-1.39061963670152,-2.43675622213653,-2.63268127360557,0.277756940328066,4.21532341307718,0.010637271715964,0.047389289949321,1
"142","Abtb2_neutrophil",-2.58613188631178,-4.65882361518415,-4.61986861717477,-2.47818517427704,0.434207594598038,19.8112192682088,3.79853014274617e-07,3.70931604906568e-05,1
"143","Acaa1a_neutrophil",-2.19974139630126,-3.45135166122759,-3.53823816671138,-1.36018634598986,0.131143828287535,9.64161550340468,0.000102973930622848,0.00176196749747526,1
"144","Acaa1a_stellate",2.19067565517756,0.78913808912964,2.83998028838361,0.632645236016655,2.67307292289551,4.17001354122963,0.0111493805912506,0.0488734278427222,3
"145","Acaa1b_cholangiocyte",-2.48703683518703,-2.21796706183122,-4.258218647824,1.23594941476704,0.772733303740108,8.59202557763233,0.000222001826240996,0.0030595662939798,1
"146","Acaa1b_endothelial",-2.37375400453237,-1.49468666486775,-4.88000750633272,0.526485463954038,1.00573218014763,9.84197926813244,8.94229323765193e-05,0.00159578925519643,1
"147","Acaa1b_hepatocyte",-1.27618656095554,1.63856845225955,-0.934615608796809,1.18521117018493,6.6340022246494,5.28324671022147,0.00367868098280704,0.0226589884501319,2
"148","Acaa1b_kupffer",-0.403696409569211,0.295461498285412,-3.36148109723099,2.84742337781955,-0.542686246036593,7.19698038199435,0.000670324869683,0.00673176644964012,2
"149","Acaa1b_neutrophil",-2.85601294272779,-3.79700417795441,-7.14728656700855,-0.14079481627762,-1.95371969747374,14.2586525723176,5.76602161923578e-06,0.000242186636630806,1
"150","Acaa1b_stellate",1.14792468950041,1.71628743952523,-0.293303624331402,2.78072653591805,-0.149425682214775,7.11044482337375,0.000720400092201403,0.00709738524881322,2
"151","Acaa2_cholangiocyte",-2.61155376211295,-2.06071477893346,-1.73834724758029,-0.517663312553043,4.22029634763961,9.54283967980042,0.000110461374797661,0.00184811182929205,1
"152","Acaa2_neutrophil",-2.47149425450129,-5.09044227902336,-5.43947467384252,-1.74787596403383,1.54984072588653,15.1213122999587,3.61408673174633e-06,0.000174865891483096,1
"153","Acaca_neutrophil",-1.99215714512992,-3.38347784102563,-4.0207172240651,-2.128891717526,-1.51643508017816,9.17852725252886,0.000143630142338139,0.00223476745544814,1
"154","Acacb_hepatocyte",-0.0543402648515573,1.62903013288796,-2.44443459180984,1.2968274017482,3.64594771820758,4.46293491872094,0.0082507890213312,0.0397683522200283,2
"155","Acacb_kupffer",2.82625505899803,4.29299847335949,-2.66956941346996,5.17540342365145,-2.33926010445166,13.3138156083382,9.83872745837548e-06,0.000348244364151689,2
"156","Acacb_stellate",3.10928994156679,2.46405236697873,3.09556837324544,1.79039207973475,-1.51035877820798,5.82499066489428,0.00221691965092901,0.0159030089305622,2
"157","Acad11_kupffer",1.12846575868723,1.92229589697303,1.51700805154508,1.3123735973736,1.22151702823825,4.38317739838215,0.00894960484623485,0.0420452674014458,2
"158","Acad11_neutrophil",-2.26391140420412,-3.30053524216916,-4.8609813387477,-1.91410262071421,-2.0539391428809,8.3531761866651,0.000266329057673693,0.00346994897076929,1
"159","Acad11_stellate",3.12779784579291,1.97404702440663,3.21218981946649,1.74886242523224,0.259611270358797,6.80463472511963,0.000932550663403441,0.00853894230930141,3
"160","Acad9_neutrophil",-1.25329141966496,-1.76460904409648,-4.35861171322947,-3.91555683065908,-2.54183152945635,4.85096551687908,0.00559491830542373,0.0303449406093525,1
"161","Acadl_cholangiocyte",-2.68775148974222,-1.66727582826262,-2.71565375072346,-0.753101557898113,4.62675173832994,8.93126407032823,0.000172235000314819,0.00255370452223376,1
"162","Acadl_neutrophil",-1.27735321355254,-4.02795517530611,-4.63697833651675,-1.73506179275441,0.32478716069605,10.6279727378623,5.22354048677702e-05,0.00111129374972544,1
"163","Acadm_cholangiocyte",-2.38010466713339,-1.63895864103641,-1.9577997177111,-0.403899004027907,4.0502746992835,7.73220795073818,0.000433354471889057,0.00494105884087051,1
